username,full_name,id,city,country_code,followers_count,permalink_url,avatar_url,verified,last_modified,kind
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Slutnut,,670412795,,US,2280,https://soundcloud.com/slutnut,https://i1.sndcdn.com/avatars-000659520212-t71qoa-large.jpg,False,2020-08-11T15:49:39Z,user
Wafaa Farouk,Wafaa Farouk,15061427,Alexandria,EG,20559,https://soundcloud.com/wafaa-farouk,https://i1.sndcdn.com/avatars-ELBqen0xIvZDNVM8-zKJ8XQ-large.jpg,False,2020-11-22T23:07:42Z,user
Marwitis Magdiosa Fekrica,مروه مجدى,23305711,,EG,452,https://soundcloud.com/marwitis-magdiosa-fekrica,https://i1.sndcdn.com/avatars-FEVl8sfu6mzVY9aP-F1GkNg-large.jpg,False,2020-10-30T13:18:03Z,user
Zahra,Zahra Mohamed Ali,37885097,Mansoura,EG,85466,https://soundcloud.com/zahramali,https://i1.sndcdn.com/avatars-000097232088-hnwr2w-large.jpg,False,2018-04-10T18:40:29Z,user
Mohab Omer,,58795477,,,14013,https://soundcloud.com/mohab-omer,https://i1.sndcdn.com/avatars-000061971904-hojlhm-large.jpg,False,2013-12-03T13:58:15Z,user
Nesma Sayed 2,,39187148,Al Qahirah,EG,3463,https://soundcloud.com/nesma-sayed-2,https://i1.sndcdn.com/avatars-000036553221-royi31-large.jpg,False,2014-04-22T02:43:42Z,user
♪ edeeb ♪,Mahmoud eddeeb,13901843,,EG,22080,https://soundcloud.com/eddeeb,https://i1.sndcdn.com/avatars-5N1GtKM1yz8kvcVK-geVJyQ-large.jpg,False,2021-03-28T00:11:55Z,user
Rana Abdel Ghafar,Rana Abdel Ghafar,15403530,,EG,19041,https://soundcloud.com/rana-abdel-ghafar,https://i1.sndcdn.com/avatars-000017736409-pm1njr-large.jpg,False,2018-08-02T17:23:28Z,user
Mohamed Tareq Ghonaim,Mohamed Ghonaim,24433327,Mansoura,EG,1912,https://soundcloud.com/mohamed-tareq-ghonaim,https://i1.sndcdn.com/avatars-000106532134-zi7dd4-large.jpg,False,2017-01-13T17:40:08Z,user
DoaaElqassam,doaa  sameh,38760070,portsaid,EG,853,https://soundcloud.com/doaaee95,https://i1.sndcdn.com/avatars-000040994756-26n9l4-large.jpg,False,2015-09-04T10:20:47Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Ali Elhelbawy,علي الهلباوي,40166593,,EG,67987,https://soundcloud.com/ali-el-helbawy,https://i1.sndcdn.com/avatars-000056359432-1ow2bz-large.jpg,False,2018-05-14T23:54:21Z,user
Frank Mcilwraith,Frank Mcilwraith,49853706,,,4124,https://soundcloud.com/frank-mcilwraith,https://i1.sndcdn.com/avatars-000108046748-u4ietj-large.jpg,False,2015-10-15T07:05:52Z,user
Christopher Mcallister,,79051181,Glasgow,,490,https://soundcloud.com/christopher-63,https://i1.sndcdn.com/avatars-7GQy13GW507MiXQE-d760ug-large.jpg,False,2019-09-23T10:06:35Z,user
Danny Mcaleese,Daniel McAleese,76968091,Glasgow,,4261,https://soundcloud.com/dannymcaleese,https://i1.sndcdn.com/avatars-000216911031-wydz0b-large.jpg,False,2020-11-23T21:34:10Z,user
Danny Mcaleese,Daniel McAleese,76968091,Glasgow,,4261,https://soundcloud.com/dannymcaleese,https://i1.sndcdn.com/avatars-000216911031-wydz0b-large.jpg,False,2020-11-23T21:34:10Z,user
PaullBrownn,,117428505,"Rutherglen, Glasgow",,970,https://soundcloud.com/pabsyboy,https://i1.sndcdn.com/avatars-sUbElhQilE353Mjh-XCyWwQ-large.jpg,False,2021-08-10T00:35:57Z,user
PaullBrownn,,117428505,"Rutherglen, Glasgow",,970,https://soundcloud.com/pabsyboy,https://i1.sndcdn.com/avatars-sUbElhQilE353Mjh-XCyWwQ-large.jpg,False,2021-08-10T00:35:57Z,user
Monta Musica,,837269,Newcastle,GB,45690,https://soundcloud.com/monta-musica,https://i1.sndcdn.com/avatars-XHOEffleiP9Garb3-7blyRQ-large.jpg,True,2021-10-31T20:28:33Z,user
Eric Sidey,Eric Sidey,8591984,Melbourne,AU,22261,https://soundcloud.com/ericsidey,https://i1.sndcdn.com/avatars-000211730707-a1rqqp-large.jpg,True,2021-02-19T07:21:46Z,user
Vigiland,,53989396,,SE,21318,https://soundcloud.com/vigilandofficial,https://i1.sndcdn.com/avatars-T3QlyjcmdX0lTchM-bM8y2Q-large.jpg,True,2020-11-19T16:19:59Z,user
josephlees1,,57314655,,,931,https://soundcloud.com/josephlees1,https://i1.sndcdn.com/avatars-000083319989-2ixfhl-large.jpg,False,2016-04-24T01:44:50Z,user
Jeff Scott,Jeff Scott,4291476,Gateshead,GB,3178,https://soundcloud.com/jeff-scott,https://i1.sndcdn.com/avatars-000069269270-z5s6k9-large.jpg,False,2021-02-07T16:02:57Z,user
Jeff Scott,Jeff Scott,4291476,Gateshead,GB,3178,https://soundcloud.com/jeff-scott,https://i1.sndcdn.com/avatars-000069269270-z5s6k9-large.jpg,False,2021-02-07T16:02:57Z,user
Groove Control,,676191,Liverpool,GB,7372,https://soundcloud.com/groove-control,https://i1.sndcdn.com/avatars-000681191372-k01n12-large.jpg,True,2021-03-08T15:30:11Z,user
Jeff Scott,Jeff Scott,4291476,Gateshead,GB,3178,https://soundcloud.com/jeff-scott,https://i1.sndcdn.com/avatars-000069269270-z5s6k9-large.jpg,False,2021-02-07T16:02:57Z,user
Jeff Scott,Jeff Scott,4291476,Gateshead,GB,3178,https://soundcloud.com/jeff-scott,https://i1.sndcdn.com/avatars-000069269270-z5s6k9-large.jpg,False,2021-02-07T16:02:57Z,user
Brown Brogues,Brown Brogues,1559093,Manchester,GB,625,https://soundcloud.com/brownbrogues,https://i1.sndcdn.com/avatars-000043192464-460giq-large.jpg,False,2016-02-26T02:00:47Z,user
The Gear,,409059483,,,68,https://soundcloud.com/user-317514113,https://i1.sndcdn.com/avatars-000408914109-76psst-large.jpg,False,2019-01-30T13:17:48Z,user
Life At The Arcade,Life At The Arcade,188842719,Liverpool,GB,73,https://soundcloud.com/lifeatthearcade,https://i1.sndcdn.com/avatars-000659314943-8xac1s-large.jpg,False,2019-07-19T12:18:02Z,user
Tierra Whack,Tierra Whack,36525452,,,38830,https://soundcloud.com/tierrawhack,https://i1.sndcdn.com/avatars-000324467614-ne47e6-large.jpg,True,2020-12-12T02:17:16Z,user
Arts & Crafts,Arts & Crafts,43546,Toronto,CA,129293,https://soundcloud.com/artsandcrafts,https://i1.sndcdn.com/avatars-000201130514-u88p2q-large.jpg,True,2021-03-03T19:55:57Z,user
CAN,,203408711,,,895,https://soundcloud.com/can-official,https://i1.sndcdn.com/avatars-000212895521-w0mxkz-large.jpg,False,2019-11-04T10:38:08Z,user
Bongwater,,570329754,,,21,https://soundcloud.com/bongwater-music,https://a1.sndcdn.com/images/default_avatar_large.png,False,2019-01-11T11:19:59Z,user
John Maus,,207984737,,,3802,https://soundcloud.com/john-maus-official,https://i1.sndcdn.com/avatars-000212340120-n0drzg-large.jpg,False,2016-03-25T19:39:29Z,user
Bongwater,,570329754,,,21,https://soundcloud.com/bongwater-music,https://a1.sndcdn.com/images/default_avatar_large.png,False,2019-01-11T11:19:59Z,user
Brown Brogues,Brown Brogues,1559093,Manchester,GB,625,https://soundcloud.com/brownbrogues,https://i1.sndcdn.com/avatars-000043192464-460giq-large.jpg,False,2016-02-26T02:00:47Z,user
ELIZA,ELIZA,30656008,London,,12408,https://soundcloud.com/elizalovechild,https://i1.sndcdn.com/avatars-000727478938-vjgrsj-large.jpg,True,2020-11-19T16:35:54Z,user
RVG,,224299218,Melbourne,AU,377,https://soundcloud.com/rvgband,https://i1.sndcdn.com/avatars-000222246218-oep943-large.jpg,False,2017-09-21T14:16:30Z,user
Daniel Johnston,,203409795,,,3042,https://soundcloud.com/daniel-johnston-official,https://i1.sndcdn.com/avatars-000212478764-hqzqls-large.jpg,False,2016-03-25T19:02:32Z,user
Jimothys2Excited,,214643151,,,4465,https://soundcloud.com/jimothylacoste,https://i1.sndcdn.com/avatars-000601165218-87zn9h-large.jpg,False,2020-03-06T07:47:04Z,user
yxngbane,YXNG BANE,173959158,,,19578,https://soundcloud.com/yxngbane,https://i1.sndcdn.com/avatars-000174376838-14lhql-large.jpg,True,2021-10-12T00:00:01Z,user
Amique,,9376495,England,GB,354,https://soundcloud.com/amique,https://i1.sndcdn.com/avatars-tUeutR4O4FRBIeSr-cysyFg-large.jpg,False,2020-02-24T20:12:27Z,user
Khalid,Khalid  Robinson,177989887,"El Paso, TX",,427986,https://soundcloud.com/thegreatkhalid,https://i1.sndcdn.com/avatars-000578471313-iktbyr-large.jpg,True,2021-03-11T01:14:39Z,user
H.E.R.,,253431284,NYC,US,255972,https://soundcloud.com/iamhermusic,https://i1.sndcdn.com/avatars-ZAc68USFuTZSGGkN-h3JVtw-large.jpg,True,2021-06-11T00:37:03Z,user
RVG,,224299218,Melbourne,AU,377,https://soundcloud.com/rvgband,https://i1.sndcdn.com/avatars-000222246218-oep943-large.jpg,False,2017-09-21T14:16:30Z,user
Sunscreen,,248972962,Sydney,AU,152,https://soundcloud.com/sunscreentheband,https://i1.sndcdn.com/avatars-1oaGgYdiRzCyRx06-uyT6wQ-large.jpg,False,2021-01-23T01:18:04Z,user
RVG,,224299218,Melbourne,AU,377,https://soundcloud.com/rvgband,https://i1.sndcdn.com/avatars-000222246218-oep943-large.jpg,False,2017-09-21T14:16:30Z,user
Daniel Johnston,,203409795,,,3042,https://soundcloud.com/daniel-johnston-official,https://i1.sndcdn.com/avatars-000212478764-hqzqls-large.jpg,False,2016-03-25T19:02:32Z,user
Jimothys2Excited,,214643151,,,4465,https://soundcloud.com/jimothylacoste,https://i1.sndcdn.com/avatars-000601165218-87zn9h-large.jpg,False,2020-03-06T07:47:04Z,user
yxngbane,YXNG BANE,173959158,,,19578,https://soundcloud.com/yxngbane,https://i1.sndcdn.com/avatars-000174376838-14lhql-large.jpg,True,2021-10-12T00:00:01Z,user
Amique,,9376495,England,GB,354,https://soundcloud.com/amique,https://i1.sndcdn.com/avatars-tUeutR4O4FRBIeSr-cysyFg-large.jpg,False,2020-02-24T20:12:27Z,user
Khalid,Khalid  Robinson,177989887,"El Paso, TX",,427986,https://soundcloud.com/thegreatkhalid,https://i1.sndcdn.com/avatars-000578471313-iktbyr-large.jpg,True,2021-03-11T01:14:39Z,user
H.E.R.,,253431284,NYC,US,255973,https://soundcloud.com/iamhermusic,https://i1.sndcdn.com/avatars-ZAc68USFuTZSGGkN-h3JVtw-large.jpg,True,2021-06-11T00:37:03Z,user
RVG,,224299218,Melbourne,AU,377,https://soundcloud.com/rvgband,https://i1.sndcdn.com/avatars-000222246218-oep943-large.jpg,False,2017-09-21T14:16:30Z,user
Sunscreen,,248972962,Sydney,AU,152,https://soundcloud.com/sunscreentheband,https://i1.sndcdn.com/avatars-1oaGgYdiRzCyRx06-uyT6wQ-large.jpg,False,2021-01-23T01:18:04Z,user
Adamlar,,38684359,istanbul,TR,18490,https://soundcloud.com/adamlar,https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg,False,2018-10-05T16:53:43Z,user
Adamlar,,38684359,istanbul,TR,18490,https://soundcloud.com/adamlar,https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg,False,2018-10-05T16:53:43Z,user
Adamlar,,38684359,istanbul,TR,18490,https://soundcloud.com/adamlar,https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg,False,2018-10-05T16:53:43Z,user
Adamlar,,38684359,istanbul,TR,18490,https://soundcloud.com/adamlar,https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg,False,2018-10-05T16:53:43Z,user
Adamlar,,38684359,istanbul,TR,18490,https://soundcloud.com/adamlar,https://i1.sndcdn.com/avatars-000036072159-2lgz9l-large.jpg,False,2018-10-05T16:53:43Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
Ben Folds,,203407937,,,1234,https://soundcloud.com/ben-folds-official,https://i1.sndcdn.com/avatars-000212546932-7c1lbb-large.jpg,False,2016-03-25T18:33:39Z,user
DJspindariley,,234822,,,114,https://soundcloud.com/djspindariley,https://a1.sndcdn.com/images/default_avatar_large.png,False,2009-08-30T23:20:10Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
reginaspektor,Regina  Spektor,12190198,New York City,,977676,https://soundcloud.com/reginaspektor,https://i1.sndcdn.com/avatars-000236517311-41xjpd-large.jpg,True,2020-11-19T16:09:42Z,user
Rachael Yamagata,,203417178,,,1765,https://soundcloud.com/rachael-yamagata-official,https://i1.sndcdn.com/avatars-000212546048-y83hvo-large.jpg,False,2016-03-25T19:09:44Z,user
Yournes,,63509199,Jakarta,ID,23,https://soundcloud.com/yournes,https://i1.sndcdn.com/avatars-s8I5N0dZiMtFDDNh-BOLlPg-large.jpg,False,2020-11-13T08:46:26Z,user
Rachael Yamagata,,203417178,,,1765,https://soundcloud.com/rachael-yamagata-official,https://i1.sndcdn.com/avatars-000212546048-y83hvo-large.jpg,False,2016-03-25T19:09:44Z,user
user76952400,,45057397,,,245,https://soundcloud.com/user76952400,https://a1.sndcdn.com/images/default_avatar_large.png,False,2013-05-18T20:54:58Z,user
fonte-da-vida,Andre Roberto Santos,6018415,Limeira,BR,138,https://soundcloud.com/fonte-da-vida,https://i1.sndcdn.com/avatars-000004811300-6s4srn-large.jpg,False,2011-07-17T03:33:53Z,user
Aline Cabral Dos Santos,Aline Santos,24717011,,,423,https://soundcloud.com/aline-cabral-dos-santos,https://i1.sndcdn.com/avatars-000023075999-y9jvxy-large.jpg,False,2015-11-06T15:43:48Z,user
ipudl,Igreja Pentecostal Ungida Deus é a Luz,25461475,Porto Velho-RO,BR,333,https://soundcloud.com/ipudl,https://i1.sndcdn.com/avatars-000044909721-js249r-large.jpg,False,2017-05-13T19:36:56Z,user
edffamilia,Rádio EDF Família,20877478,Brasil,BR,555,https://soundcloud.com/edffamilia,https://i1.sndcdn.com/avatars-000024992574-6htlel-large.jpg,False,2013-05-07T15:08:09Z,user
Jesaías Fraga,Jesaías Fraga,35348075,,,214,https://soundcloud.com/jesa-as-fraga,https://i1.sndcdn.com/avatars-DulOiNiJM97zaAUE-bO0lYQ-large.jpg,False,2020-02-11T01:16:03Z,user
joelson barros 1,joelson barros,45773578,,,78,https://soundcloud.com/joelson-barros-1,https://i1.sndcdn.com/avatars-000042652992-ch4dc8-large.jpg,False,2015-06-04T02:34:51Z,user
musica+adoracion,Musica + adoracion,10104016,Apure,VE,232,https://soundcloud.com/musica-adoracion,https://i1.sndcdn.com/avatars-000008513349-f4pxmo-large.jpg,False,2012-12-02T21:38:45Z,user
carolivalenca,caroli valença,9235315,Mauá,BR,580,https://soundcloud.com/carolivalenca,https://i1.sndcdn.com/avatars-000084365686-uf8kh9-large.jpg,False,2017-08-01T05:21:26Z,user
Ibamadeira,Igreja Batista,19311057,Portugal,PT,97,https://soundcloud.com/ibamadeira,https://i1.sndcdn.com/avatars-000026160348-4kqmef-large.jpg,False,2016-07-04T18:36:59Z,user
Lucas Campos 43,Lucas Campos,42592509,,,46,https://soundcloud.com/lucas-campos-49,https://i1.sndcdn.com/avatars-000183372663-7fuqw2-large.jpg,False,2017-02-21T23:23:56Z,user
carolivalenca,caroli valença,9235315,Mauá,BR,580,https://soundcloud.com/carolivalenca,https://i1.sndcdn.com/avatars-000084365686-uf8kh9-large.jpg,False,2017-08-01T05:21:26Z,user
Angelica Oliveira 1,Angelica Siqueira de Oliveira,15080545,,,23,https://soundcloud.com/angelica-siqueira-de-oliveira,https://i1.sndcdn.com/avatars-000013314297-ekmcxp-large.jpg,False,2012-04-11T22:24:00Z,user
Carlos Sá-Portfolio,Carlos Sá,14809572,,BR,62,https://soundcloud.com/carlos-s-3,https://i1.sndcdn.com/avatars-000013026714-m7u8od-large.jpg,False,2014-10-25T23:00:50Z,user
user89687071,,23279541,,,96,https://soundcloud.com/user89687071,https://a1.sndcdn.com/images/default_avatar_large.png,False,2012-09-01T09:58:10Z,user
Don Diablo,Don Diablo,31037,Amsterdam,NL,502948,https://soundcloud.com/dondiablo,https://i1.sndcdn.com/avatars-q6M1ETwBbGfsiYKU-wDz2og-large.jpg,True,2020-11-18T18:02:02Z,user
LYD,,107930687,Netherlands,,109718,https://soundcloud.com/lyd,https://i1.sndcdn.com/avatars-000286688352-uf6yut-large.jpg,True,2021-03-12T20:51:58Z,user
HEXAGON,Don Diablo,105504173,Amsterdam,NL,171503,https://soundcloud.com/hexagon,https://i1.sndcdn.com/avatars-000311326157-w8ydii-large.jpg,True,2021-10-19T10:09:58Z,user
HEXAGON,Don Diablo,105504173,Amsterdam,NL,171503,https://soundcloud.com/hexagon,https://i1.sndcdn.com/avatars-000311326157-w8ydii-large.jpg,True,2021-10-19T10:09:58Z,user
HEXAGON,Don Diablo,105504173,Amsterdam,NL,171503,https://soundcloud.com/hexagon,https://i1.sndcdn.com/avatars-000311326157-w8ydii-large.jpg,True,2021-10-19T10:09:58Z,user
HEXAGON,Don Diablo,105504173,Amsterdam,NL,171503,https://soundcloud.com/hexagon,https://i1.sndcdn.com/avatars-000311326157-w8ydii-large.jpg,True,2021-10-19T10:09:58Z,user
LYD,,107930687,Netherlands,,109718,https://soundcloud.com/lyd,https://i1.sndcdn.com/avatars-000286688352-uf6yut-large.jpg,True,2021-03-12T20:51:58Z,user
Spinnin' Records,Spinnin' Records,175766,,,1722570,https://soundcloud.com/spinninrecords,https://i1.sndcdn.com/avatars-GN8EmUmy73Umcn7w-4aes7w-large.jpg,True,2021-10-29T06:51:12Z,user
R3HAB,Fadil El Ghoul,351064,Amsterdam,NL,3902128,https://soundcloud.com/r3hab,https://i1.sndcdn.com/avatars-StZdKMCO7rbZG1lY-NIkwzA-large.jpg,True,2021-09-10T08:19:44Z,user
Future House Music,,82787015,,NL,272793,https://soundcloud.com/futurehousemusic,https://i1.sndcdn.com/avatars-000578882946-45pucp-large.jpg,True,2021-03-03T17:06:01Z,user
minagwilliam,Mina George,44193966,,,155,https://soundcloud.com/minagwilliam,https://i1.sndcdn.com/avatars-000140110727-gndkp4-large.jpg,False,2015-04-08T23:15:19Z,user
M Anwar,M Hanfy,15159303,,,679,https://soundcloud.com/m-anwar-hanfy,https://i1.sndcdn.com/avatars-000432924303-1kov3q-large.jpg,False,2018-07-09T01:43:19Z,user
OWPictures,Omar Waleed,1254469,Baghdad,IQ,3300,https://soundcloud.com/omar_almudaries,https://i1.sndcdn.com/avatars-000565963191-cpr2jo-large.jpg,False,2019-01-14T10:34:16Z,user
George Michel,George Michel,38297676,,,141,https://soundcloud.com/george-michel-2,https://i1.sndcdn.com/avatars-000158199353-ga4b12-large.jpg,False,2017-05-13T07:45:10Z,user
shurouq atef,Shurouq El-hefnawy,35615646,portsaid,EG,479,https://soundcloud.com/shurouq_atef,https://i1.sndcdn.com/avatars-000083577660-0qanp2-large.jpg,False,2016-04-22T19:24:01Z,user
Carry Hassan,Karry Hasan,26231588,cairo,EG,832,https://soundcloud.com/karry-hasan,https://i1.sndcdn.com/avatars-Uky8muYcS9z3N2C9-PyyXIQ-large.jpg,False,2021-08-28T23:39:20Z,user
Hasan Suror,Hassan Suror,26029597,Cairo,EG,1028,https://soundcloud.com/hassan-suror-1,https://i1.sndcdn.com/avatars-yWyjJyuJfBG9bxFJ-VC3IWA-large.jpg,False,2020-05-05T10:13:44Z,user
Soad Mohamed,Soad Mohamed,21475343,,EG,502,https://soundcloud.com/soad-mohamed,https://i1.sndcdn.com/avatars-000172689956-3b8pcd-large.jpg,False,2020-09-18T00:56:53Z,user
